return_id,order_id,seller_id,return_date,return_reason
RET-0043368,ORD-0245008,MNT-0464,2023-09-26,quality issue
RET-0043369,ORD-0245013,MNT-0464,2023-10-09,changed mind
RET-0043370,ORD-0245015,MNT-0464,2023-10-05,size issue
RET-0043371,ORD-0245021,MNT-0464,2023-09-23,changed mind
RET-0043372,ORD-0245023,MNT-0464,2023-10-20,changed mind
RET-0043373,ORD-0245024,MNT-0464,2023-10-09,size issue
RET-0043374,ORD-0245026,MNT-0464,2023-10-25,quality issue
RET-0043375,ORD-0245030,MNT-0464,2023-10-19,quality issue
RET-0043376,ORD-0245032,MNT-0464,2023-10-16,size issue
RET-0043377,ORD-0245034,MNT-0464,2023-11-02,damaged
RET-0043378,ORD-0245035,MNT-0464,2023-11-04,quality issue
RET-0043379,ORD-0245040,MNT-0464,2023-10-27,size issue
RET-0043380,ORD-0245045,MNT-0464,2023-10-28,changed mind
RET-0043381,ORD-0245056,MNT-0464,2023-11-27,size issue
RET-0043382,ORD-0245058,MNT-0464,2023-12-06,wrong item
RET-0043383,ORD-0245060,MNT-0464,2023-11-28,size issue
RET-0043384,ORD-0245065,MNT-0464,2023-12-02,size issue
RET-0043385,ORD-0245067,MNT-0464,2023-11-24,changed mind
RET-0043386,ORD-0245072,MNT-0464,2023-11-25,changed mind
RET-0043387,ORD-0245077,MNT-0464,2023-11-19,wrong item
RET-0043388,ORD-0245080,MNT-0464,2023-11-30,size issue
RET-0043389,ORD-0245086,MNT-0464,2023-12-04,quality issue
RET-0043390,ORD-0245087,MNT-0464,2023-12-03,damaged
RET-0043391,ORD-0245088,MNT-0464,2023-11-20,changed mind
RET-0043392,ORD-0245089,MNT-0464,2023-11-14,size issue
RET-0043393,ORD-0245091,MNT-0464,2023-12-01,damaged
RET-0043394,ORD-0245095,MNT-0464,2023-12-18,size issue
RET-0043395,ORD-0245097,MNT-0464,2023-12-17,damaged
RET-0043396,ORD-0245104,MNT-0464,2024-01-01,wrong item
RET-0043397,ORD-0245107,MNT-0464,2023-12-19,changed mind
RET-0043398,ORD-0245109,MNT-0464,2023-12-15,wrong item
RET-0043399,ORD-0245110,MNT-0464,2023-12-18,size issue
RET-0043400,ORD-0245117,MNT-0464,2024-01-20,size issue
RET-0043401,ORD-0245118,MNT-0464,2024-02-01,wrong item
RET-0043402,ORD-0245121,MNT-0464,2024-01-28,changed mind
RET-0043403,ORD-0245124,MNT-0464,2024-01-06,changed mind
RET-0043404,ORD-0245129,MNT-0464,2024-01-06,changed mind
RET-0043405,ORD-0245132,MNT-0464,2024-02-06,quality issue
RET-0043406,ORD-0245133,MNT-0464,2024-01-16,size issue
RET-0043407,ORD-0245137,MNT-0464,2024-02-13,changed mind
RET-0043408,ORD-0245138,MNT-0464,2024-02-18,size issue
RET-0043409,ORD-0245140,MNT-0464,2024-02-24,size issue
RET-0043410,ORD-0245141,MNT-0464,2024-02-12,size issue
RET-0043411,ORD-0245142,MNT-0464,2024-03-09,size issue
RET-0043412,ORD-0245144,MNT-0464,2024-03-09,size issue
RET-0043413,ORD-0245146,MNT-0464,2024-03-06,size issue
RET-0043414,ORD-0245148,MNT-0464,2024-03-04,size issue
RET-0043415,ORD-0245153,MNT-0464,2024-03-15,size issue
RET-0043416,ORD-0245166,MNT-0464,2024-03-24,changed mind
RET-0043417,ORD-0245167,MNT-0464,2024-03-26,size issue
RET-0043418,ORD-0245171,MNT-0464,2024-04-30,size issue
RET-0043419,ORD-0245179,MNT-0464,2024-04-11,size issue
RET-0043420,ORD-0245185,MNT-0464,2024-04-11,size issue
RET-0043421,ORD-0245197,MNT-0464,2024-05-11,changed mind
RET-0043422,ORD-0245199,MNT-0464,2024-05-21,wrong item
RET-0043423,ORD-0245202,MNT-0464,2024-06-13,damaged
RET-0043424,ORD-0245203,MNT-0464,2024-06-28,quality issue
RET-0043425,ORD-0245208,MNT-0464,2024-06-18,size issue
RET-0043426,ORD-0245210,MNT-0464,2024-06-29,size issue
RET-0043427,ORD-0245211,MNT-0464,2024-06-29,quality issue
RET-0043428,ORD-0245213,MNT-0464,2024-06-08,changed mind
RET-0043429,ORD-0245216,MNT-0464,2024-06-23,size issue
RET-0043430,ORD-0245221,MNT-0464,2024-06-24,wrong item
RET-0043431,ORD-0245223,MNT-0464,2024-06-13,changed mind
RET-0043432,ORD-0245229,MNT-0465,2023-06-26,quality issue
RET-0043433,ORD-0245240,MNT-0465,2023-06-15,size issue
RET-0043434,ORD-0245244,MNT-0465,2023-06-21,damaged
RET-0043435,ORD-0245262,MNT-0465,2023-06-06,size issue
RET-0043436,ORD-0245264,MNT-0465,2023-06-25,size issue
RET-0043437,ORD-0245274,MNT-0465,2023-07-22,size issue
RET-0043438,ORD-0245277,MNT-0465,2023-08-11,quality issue
RET-0043439,ORD-0245281,MNT-0465,2023-07-22,size issue
RET-0043440,ORD-0245282,MNT-0465,2023-07-25,size issue
RET-0043441,ORD-0245283,MNT-0465,2023-07-20,size issue
RET-0043442,ORD-0245287,MNT-0465,2023-07-15,quality issue
RET-0043443,ORD-0245297,MNT-0465,2023-07-13,changed mind
RET-0043444,ORD-0245298,MNT-0465,2023-08-05,wrong item
RET-0043445,ORD-0245318,MNT-0465,2023-08-21,size issue
RET-0043446,ORD-0245322,MNT-0465,2023-08-25,size issue
RET-0043447,ORD-0245330,MNT-0465,2023-09-02,wrong item
RET-0043448,ORD-0245332,MNT-0465,2023-09-01,changed mind
RET-0043449,ORD-0245338,MNT-0465,2023-08-30,size issue
RET-0043450,ORD-0245344,MNT-0465,2023-08-26,damaged
RET-0043451,ORD-0245353,MNT-0465,2023-08-17,size issue
RET-0043452,ORD-0245354,MNT-0465,2023-08-22,damaged
RET-0043453,ORD-0245356,MNT-0465,2023-09-20,size issue
RET-0043454,ORD-0245363,MNT-0465,2023-10-01,size issue
RET-0043455,ORD-0245364,MNT-0465,2023-10-03,wrong item
RET-0043456,ORD-0245369,MNT-0465,2023-09-13,damaged
RET-0043457,ORD-0245378,MNT-0465,2023-09-11,changed mind
RET-0043458,ORD-0245380,MNT-0465,2023-10-01,size issue
RET-0043459,ORD-0245387,MNT-0465,2023-09-17,size issue
RET-0043460,ORD-0245391,MNT-0465,2023-09-17,changed mind
RET-0043461,ORD-0245395,MNT-0465,2023-10-01,size issue
RET-0043462,ORD-0245398,MNT-0465,2023-09-18,size issue
RET-0043463,ORD-0245419,MNT-0465,2023-10-23,changed mind
RET-0043464,ORD-0245425,MNT-0465,2023-11-08,size issue
RET-0043465,ORD-0245427,MNT-0465,2023-10-28,damaged
RET-0043466,ORD-0245434,MNT-0465,2023-10-24,size issue
RET-0043467,ORD-0245441,MNT-0465,2023-10-14,changed mind
RET-0043468,ORD-0245449,MNT-0465,2023-10-31,wrong item
RET-0043469,ORD-0245451,MNT-0465,2023-10-09,size issue
RET-0043470,ORD-0245455,MNT-0465,2023-10-20,size issue
RET-0043471,ORD-0245459,MNT-0465,2023-10-18,size issue
RET-0043472,ORD-0245465,MNT-0465,2023-12-09,wrong item
RET-0043473,ORD-0245484,MNT-0465,2023-11-19,quality issue
RET-0043474,ORD-0245497,MNT-0465,2023-11-19,wrong item
RET-0043475,ORD-0245507,MNT-0465,2023-12-10,size issue
RET-0043476,ORD-0245521,MNT-0465,2023-11-23,size issue
RET-0043477,ORD-0245526,MNT-0465,2023-11-18,changed mind
RET-0043478,ORD-0245529,MNT-0465,2023-12-14,wrong item
RET-0043479,ORD-0245530,MNT-0465,2023-12-24,size issue
RET-0043480,ORD-0245537,MNT-0465,2024-01-09,changed mind
RET-0043481,ORD-0245539,MNT-0465,2023-12-25,wrong item
RET-0043482,ORD-0245546,MNT-0465,2023-12-17,quality issue
RET-0043483,ORD-0245553,MNT-0465,2024-01-03,quality issue
RET-0043484,ORD-0245557,MNT-0465,2023-12-30,size issue
RET-0043485,ORD-0245558,MNT-0465,2023-12-18,size issue
RET-0043486,ORD-0245559,MNT-0465,2023-12-11,size issue
RET-0043487,ORD-0245560,MNT-0465,2024-01-02,size issue
RET-0043488,ORD-0245564,MNT-0465,2023-12-27,quality issue
RET-0043489,ORD-0245580,MNT-0465,2024-01-20,changed mind
RET-0043490,ORD-0245585,MNT-0465,2024-02-02,changed mind
RET-0043491,ORD-0245587,MNT-0465,2024-02-05,quality issue
RET-0043492,ORD-0245593,MNT-0465,2024-01-20,changed mind
RET-0043493,ORD-0245594,MNT-0465,2024-02-11,changed mind
RET-0043494,ORD-0245603,MNT-0465,2024-01-10,damaged
RET-0043495,ORD-0245611,MNT-0465,2024-01-18,wrong item
RET-0043496,ORD-0245615,MNT-0465,2024-02-29,wrong item
RET-0043497,ORD-0245620,MNT-0465,2024-02-16,size issue
RET-0043498,ORD-0245626,MNT-0465,2024-02-10,size issue
RET-0043499,ORD-0245638,MNT-0465,2024-02-13,quality issue
RET-0043500,ORD-0245639,MNT-0465,2024-02-12,quality issue
RET-0043501,ORD-0245643,MNT-0465,2024-02-23,size issue
RET-0043502,ORD-0245644,MNT-0465,2024-02-21,changed mind
RET-0043503,ORD-0245651,MNT-0465,2024-03-18,wrong item
RET-0043504,ORD-0245652,MNT-0465,2024-03-15,quality issue
RET-0043505,ORD-0245653,MNT-0465,2024-03-17,size issue
RET-0043506,ORD-0245657,MNT-0465,2024-03-15,size issue
RET-0043507,ORD-0245659,MNT-0465,2024-04-06,quality issue
RET-0043508,ORD-0245681,MNT-0465,2024-04-02,damaged
RET-0043509,ORD-0245682,MNT-0465,2024-03-12,damaged
RET-0043510,ORD-0245683,MNT-0465,2024-04-08,changed mind
RET-0043511,ORD-0245686,MNT-0465,2024-04-28,changed mind
RET-0043512,ORD-0245687,MNT-0465,2024-04-28,size issue
RET-0043513,ORD-0245689,MNT-0465,2024-05-06,quality issue
RET-0043514,ORD-0245699,MNT-0465,2024-04-19,wrong item
RET-0043515,ORD-0245708,MNT-0465,2024-04-19,wrong item
RET-0043516,ORD-0245710,MNT-0465,2024-05-08,damaged
RET-0043517,ORD-0245711,MNT-0465,2024-04-28,size issue
RET-0043518,ORD-0245722,MNT-0465,2024-04-23,wrong item
RET-0043519,ORD-0245724,MNT-0465,2024-04-24,size issue
RET-0043520,ORD-0245725,MNT-0465,2024-05-02,changed mind
RET-0043521,ORD-0245733,MNT-0465,2024-05-21,changed mind
RET-0043522,ORD-0245740,MNT-0465,2024-05-18,size issue
RET-0043523,ORD-0245746,MNT-0465,2024-05-14,changed mind
RET-0043524,ORD-0245750,MNT-0465,2024-05-26,size issue
RET-0043525,ORD-0245755,MNT-0465,2024-05-16,size issue
RET-0043526,ORD-0245762,MNT-0465,2024-05-10,wrong item
RET-0043527,ORD-0245771,MNT-0465,2024-05-14,damaged
RET-0043528,ORD-0245772,MNT-0465,2024-05-08,quality issue
RET-0043529,ORD-0245784,MNT-0465,2024-06-01,changed mind
RET-0043530,ORD-0245785,MNT-0465,2024-06-12,quality issue
RET-0043531,ORD-0245796,MNT-0465,2024-06-16,wrong item
RET-0043532,ORD-0245798,MNT-0465,2024-06-27,size issue
RET-0043533,ORD-0245804,MNT-0465,2024-06-25,changed mind
RET-0043534,ORD-0245807,MNT-0465,2024-06-28,wrong item
RET-0043535,ORD-0245812,MNT-0465,2024-07-03,damaged
RET-0043536,ORD-0245818,MNT-0465,2024-07-05,quality issue
RET-0043537,ORD-0245828,MNT-0465,2024-06-20,wrong item
RET-0043538,ORD-0245836,MNT-0466,2023-04-06,quality issue
RET-0043539,ORD-0245837,MNT-0466,2023-03-30,size issue
RET-0043540,ORD-0245839,MNT-0466,2023-04-01,size issue
RET-0043541,ORD-0245847,MNT-0466,2023-04-30,changed mind
RET-0043542,ORD-0245867,MNT-0466,2023-06-06,damaged
RET-0043543,ORD-0245868,MNT-0466,2023-06-01,size issue
RET-0043544,ORD-0245874,MNT-0466,2023-05-16,size issue
RET-0043545,ORD-0245876,MNT-0466,2023-05-17,quality issue
RET-0043546,ORD-0245878,MNT-0466,2023-06-08,quality issue
RET-0043547,ORD-0245881,MNT-0466,2023-06-01,size issue
RET-0043548,ORD-0245886,MNT-0466,2023-05-22,changed mind
RET-0043549,ORD-0245907,MNT-0466,2023-07-17,size issue
RET-0043550,ORD-0245918,MNT-0466,2023-07-25,quality issue
RET-0043551,ORD-0245921,MNT-0466,2023-07-14,size issue
RET-0043552,ORD-0245924,MNT-0466,2023-07-24,size issue
RET-0043553,ORD-0245952,MNT-0466,2023-10-01,size issue
RET-0043554,ORD-0245959,MNT-0466,2023-10-11,size issue
RET-0043555,ORD-0245962,MNT-0466,2023-09-15,changed mind
RET-0043556,ORD-0245963,MNT-0466,2023-09-15,changed mind
RET-0043557,ORD-0245964,MNT-0466,2023-09-20,size issue
RET-0043558,ORD-0245975,MNT-0466,2023-11-07,quality issue
RET-0043559,ORD-0245978,MNT-0466,2023-11-01,wrong item
RET-0043560,ORD-0245989,MNT-0466,2023-11-02,changed mind
RET-0043561,ORD-0245994,MNT-0466,2023-10-25,size issue
RET-0043562,ORD-0246000,MNT-0466,2023-10-14,quality issue
RET-0043563,ORD-0246009,MNT-0466,2023-11-26,quality issue
RET-0043564,ORD-0246015,MNT-0466,2023-11-30,damaged
RET-0043565,ORD-0246016,MNT-0466,2023-11-30,changed mind
RET-0043566,ORD-0246029,MNT-0466,2023-12-01,wrong item
RET-0043567,ORD-0246035,MNT-0466,2023-11-15,quality issue
RET-0043568,ORD-0246038,MNT-0466,2023-12-08,size issue
RET-0043569,ORD-0246047,MNT-0466,2024-01-04,size issue
RET-0043570,ORD-0246049,MNT-0466,2023-12-14,damaged
RET-0043571,ORD-0246056,MNT-0466,2023-12-30,quality issue
RET-0043572,ORD-0246063,MNT-0466,2024-01-27,wrong item
RET-0043573,ORD-0246072,MNT-0466,2024-01-21,damaged
RET-0043574,ORD-0246076,MNT-0466,2024-02-01,quality issue
RET-0043575,ORD-0246079,MNT-0466,2024-01-18,size issue
RET-0043576,ORD-0246087,MNT-0466,2024-02-25,changed mind
RET-0043577,ORD-0246088,MNT-0466,2024-02-17,quality issue
RET-0043578,ORD-0246092,MNT-0466,2024-03-06,wrong item
RET-0043579,ORD-0246112,MNT-0466,2024-03-31,size issue
RET-0043580,ORD-0246134,MNT-0466,2024-05-10,changed mind
RET-0043581,ORD-0246136,MNT-0466,2024-06-05,changed mind
RET-0043582,ORD-0246139,MNT-0466,2024-05-31,quality issue
RET-0043583,ORD-0246141,MNT-0466,2024-05-17,changed mind
RET-0043584,ORD-0246145,MNT-0466,2024-05-23,damaged
RET-0043585,ORD-0246149,MNT-0466,2024-05-23,quality issue
RET-0043586,ORD-0246163,MNT-0466,2024-07-02,size issue
RET-0043587,ORD-0246172,MNT-0466,2024-06-22,quality issue
RET-0043588,ORD-0246184,MNT-0467,2023-01-31,wrong item
RET-0043589,ORD-0246186,MNT-0467,2023-01-26,size issue
RET-0043590,ORD-0246187,MNT-0467,2023-01-12,size issue
RET-0043591,ORD-0246188,MNT-0467,2023-02-09,size issue
RET-0043592,ORD-0246189,MNT-0467,2023-01-06,size issue
RET-0043593,ORD-0246193,MNT-0467,2023-01-31,wrong item
RET-0043594,ORD-0246195,MNT-0467,2023-01-14,changed mind
RET-0043595,ORD-0246200,MNT-0467,2023-01-23,wrong item
RET-0043596,ORD-0246202,MNT-0467,2023-01-09,size issue
RET-0043597,ORD-0246214,MNT-0467,2023-02-17,changed mind
RET-0043598,ORD-0246215,MNT-0467,2023-03-05,size issue
RET-0043599,ORD-0246226,MNT-0467,2023-03-11,quality issue
RET-0043600,ORD-0246227,MNT-0467,2023-03-29,quality issue
RET-0043601,ORD-0246233,MNT-0467,2023-03-15,damaged
RET-0043602,ORD-0246238,MNT-0467,2023-03-19,changed mind
RET-0043603,ORD-0246240,MNT-0467,2023-03-18,changed mind
RET-0043604,ORD-0246246,MNT-0467,2023-03-20,size issue
RET-0043605,ORD-0246291,MNT-0467,2023-05-30,damaged
RET-0043606,ORD-0246293,MNT-0467,2023-05-25,size issue
RET-0043607,ORD-0246311,MNT-0467,2023-07-03,size issue
RET-0043608,ORD-0246321,MNT-0467,2023-07-05,size issue
RET-0043609,ORD-0246322,MNT-0467,2023-07-02,quality issue
RET-0043610,ORD-0246327,MNT-0467,2023-06-25,size issue
RET-0043611,ORD-0246332,MNT-0467,2023-07-03,size issue
RET-0043612,ORD-0246339,MNT-0467,2023-08-08,wrong item
RET-0043613,ORD-0246343,MNT-0467,2023-07-23,changed mind
RET-0043614,ORD-0246348,MNT-0467,2023-07-23,wrong item
RET-0043615,ORD-0246355,MNT-0467,2023-07-30,size issue
RET-0043616,ORD-0246372,MNT-0467,2023-08-27,size issue
RET-0043617,ORD-0246374,MNT-0467,2023-08-22,damaged
RET-0043618,ORD-0246375,MNT-0467,2023-08-09,changed mind
RET-0043619,ORD-0246376,MNT-0467,2023-08-18,wrong item
RET-0043620,ORD-0246379,MNT-0467,2023-09-05,quality issue
RET-0043621,ORD-0246390,MNT-0467,2023-09-16,size issue
RET-0043622,ORD-0246398,MNT-0467,2023-10-08,size issue
RET-0043623,ORD-0246401,MNT-0467,2023-10-06,size issue
RET-0043624,ORD-0246402,MNT-0467,2023-09-11,size issue
RET-0043625,ORD-0246427,MNT-0467,2023-10-15,wrong item
RET-0043626,ORD-0246429,MNT-0467,2023-10-12,damaged
RET-0043627,ORD-0246430,MNT-0467,2023-10-17,damaged
RET-0043628,ORD-0246431,MNT-0467,2023-10-12,damaged
RET-0043629,ORD-0246433,MNT-0467,2023-10-25,changed mind
RET-0043630,ORD-0246437,MNT-0467,2023-10-17,wrong item
RET-0043631,ORD-0246445,MNT-0467,2023-10-15,size issue
RET-0043632,ORD-0246452,MNT-0467,2023-11-02,quality issue
RET-0043633,ORD-0246456,MNT-0467,2023-10-25,damaged
RET-0043634,ORD-0246479,MNT-0467,2023-11-24,damaged
RET-0043635,ORD-0246487,MNT-0467,2023-11-12,size issue
RET-0043636,ORD-0246490,MNT-0467,2023-11-29,size issue
RET-0043637,ORD-0246493,MNT-0467,2023-11-23,changed mind
RET-0043638,ORD-0246498,MNT-0467,2023-11-13,quality issue
RET-0043639,ORD-0246499,MNT-0467,2023-11-23,wrong item
RET-0043640,ORD-0246506,MNT-0467,2024-01-05,wrong item
RET-0043641,ORD-0246509,MNT-0467,2024-01-01,damaged
RET-0043642,ORD-0246511,MNT-0467,2024-01-07,damaged
RET-0043643,ORD-0246516,MNT-0467,2023-12-15,size issue
RET-0043644,ORD-0246530,MNT-0467,2023-12-31,size issue
RET-0043645,ORD-0246531,MNT-0467,2023-12-19,size issue
RET-0043646,ORD-0246543,MNT-0467,2024-01-20,size issue
RET-0043647,ORD-0246545,MNT-0467,2024-01-19,quality issue
RET-0043648,ORD-0246551,MNT-0467,2024-02-05,quality issue
RET-0043649,ORD-0246558,MNT-0467,2024-01-11,size issue
RET-0043650,ORD-0246559,MNT-0467,2024-01-28,size issue
RET-0043651,ORD-0246563,MNT-0467,2024-01-09,quality issue
RET-0043652,ORD-0246567,MNT-0467,2024-01-18,damaged
RET-0043653,ORD-0246581,MNT-0467,2024-02-27,damaged
RET-0043654,ORD-0246585,MNT-0467,2024-02-08,quality issue
RET-0043655,ORD-0246586,MNT-0467,2024-02-20,size issue
RET-0043656,ORD-0246598,MNT-0467,2024-04-10,quality issue
RET-0043657,ORD-0246600,MNT-0467,2024-03-30,size issue
RET-0043658,ORD-0246601,MNT-0467,2024-03-23,quality issue
RET-0043659,ORD-0246604,MNT-0467,2024-03-24,size issue
RET-0043660,ORD-0246605,MNT-0467,2024-03-13,quality issue
RET-0043661,ORD-0246607,MNT-0467,2024-03-15,damaged
RET-0043662,ORD-0246615,MNT-0467,2024-03-23,quality issue
RET-0043663,ORD-0246619,MNT-0467,2024-04-06,size issue
RET-0043664,ORD-0246643,MNT-0467,2024-05-11,size issue
RET-0043665,ORD-0246645,MNT-0467,2024-05-14,changed mind
RET-0043666,ORD-0246653,MNT-0467,2024-05-13,size issue
RET-0043667,ORD-0246671,MNT-0467,2024-06-23,size issue
RET-0043668,ORD-0246692,MNT-0468,2023-01-15,size issue
RET-0043669,ORD-0246710,MNT-0468,2023-01-14,wrong item
RET-0043670,ORD-0246713,MNT-0468,2023-01-12,quality issue
RET-0043671,ORD-0246730,MNT-0468,2023-02-20,size issue
RET-0043672,ORD-0246733,MNT-0468,2023-02-13,size issue
RET-0043673,ORD-0246745,MNT-0468,2023-03-27,changed mind
RET-0043674,ORD-0246764,MNT-0468,2023-05-04,size issue
RET-0043675,ORD-0246767,MNT-0468,2023-04-13,quality issue
RET-0043676,ORD-0246772,MNT-0468,2023-04-22,changed mind
RET-0043677,ORD-0246775,MNT-0468,2023-05-05,changed mind
RET-0043678,ORD-0246789,MNT-0468,2023-06-04,quality issue
RET-0043679,ORD-0246794,MNT-0468,2023-05-20,size issue
RET-0043680,ORD-0246839,MNT-0468,2023-06-09,damaged
RET-0043681,ORD-0246850,MNT-0468,2023-07-26,size issue
RET-0043682,ORD-0246857,MNT-0468,2023-08-05,wrong item
RET-0043683,ORD-0246858,MNT-0468,2023-07-21,size issue
RET-0043684,ORD-0246860,MNT-0468,2023-07-21,damaged
RET-0043685,ORD-0246861,MNT-0468,2023-08-07,changed mind
RET-0043686,ORD-0246866,MNT-0468,2023-08-28,size issue
RET-0043687,ORD-0246887,MNT-0468,2023-08-29,wrong item
RET-0043688,ORD-0246900,MNT-0468,2023-09-28,damaged
RET-0043689,ORD-0246931,MNT-0468,2023-10-09,quality issue
RET-0043690,ORD-0246934,MNT-0468,2023-10-03,size issue
RET-0043691,ORD-0246937,MNT-0468,2023-10-13,size issue
RET-0043692,ORD-0246944,MNT-0468,2023-11-11,size issue
RET-0043693,ORD-0246955,MNT-0468,2023-10-29,size issue
RET-0043694,ORD-0246971,MNT-0468,2023-11-01,size issue
RET-0043695,ORD-0247003,MNT-0468,2023-11-18,changed mind
RET-0043696,ORD-0247005,MNT-0468,2023-11-14,size issue
RET-0043697,ORD-0247009,MNT-0468,2023-11-24,damaged
RET-0043698,ORD-0247016,MNT-0468,2023-11-24,size issue
RET-0043699,ORD-0247027,MNT-0468,2023-12-17,wrong item
RET-0043700,ORD-0247032,MNT-0468,2023-12-15,damaged
RET-0043701,ORD-0247035,MNT-0468,2024-01-04,size issue
RET-0043702,ORD-0247041,MNT-0468,2024-01-07,changed mind
RET-0043703,ORD-0247047,MNT-0468,2024-01-10,size issue
RET-0043704,ORD-0247051,MNT-0468,2024-01-22,size issue
RET-0043705,ORD-0247062,MNT-0468,2024-01-24,changed mind
RET-0043706,ORD-0247098,MNT-0468,2024-03-17,size issue
RET-0043707,ORD-0247106,MNT-0468,2024-03-20,damaged
RET-0043708,ORD-0247111,MNT-0468,2024-03-30,size issue
RET-0043709,ORD-0247144,MNT-0468,2024-05-10,size issue
RET-0043710,ORD-0247161,MNT-0468,2024-05-26,size issue
RET-0043711,ORD-0247174,MNT-0468,2024-07-01,wrong item
RET-0043712,ORD-0247177,MNT-0468,2024-06-19,damaged
RET-0043713,ORD-0247212,MNT-0469,2023-06-25,wrong item
RET-0043714,ORD-0247213,MNT-0469,2023-06-22,size issue
RET-0043715,ORD-0247215,MNT-0469,2023-06-15,changed mind
RET-0043716,ORD-0247228,MNT-0469,2023-07-12,quality issue
RET-0043717,ORD-0247235,MNT-0469,2023-08-10,quality issue
RET-0043718,ORD-0247239,MNT-0469,2023-08-23,quality issue
RET-0043719,ORD-0247252,MNT-0469,2023-09-08,damaged
RET-0043720,ORD-0247256,MNT-0469,2023-09-08,changed mind
RET-0043721,ORD-0247257,MNT-0469,2023-08-11,size issue
RET-0043722,ORD-0247258,MNT-0469,2023-09-01,size issue
RET-0043723,ORD-0247264,MNT-0469,2023-10-04,changed mind
RET-0043724,ORD-0247265,MNT-0469,2023-09-25,changed mind
RET-0043725,ORD-0247266,MNT-0469,2023-09-22,changed mind
RET-0043726,ORD-0247267,MNT-0469,2023-09-11,size issue
RET-0043727,ORD-0247273,MNT-0469,2023-10-01,size issue
RET-0043728,ORD-0247278,MNT-0469,2023-10-05,size issue
RET-0043729,ORD-0247290,MNT-0469,2023-11-04,size issue
RET-0043730,ORD-0247291,MNT-0469,2023-10-25,size issue
RET-0043731,ORD-0247292,MNT-0469,2023-10-31,changed mind
RET-0043732,ORD-0247304,MNT-0469,2023-10-20,changed mind
RET-0043733,ORD-0247305,MNT-0469,2023-11-07,changed mind
RET-0043734,ORD-0247310,MNT-0469,2023-10-18,size issue
RET-0043735,ORD-0247312,MNT-0469,2023-11-05,size issue
RET-0043736,ORD-0247316,MNT-0469,2023-11-22,changed mind
RET-0043737,ORD-0247319,MNT-0469,2023-11-14,size issue
RET-0043738,ORD-0247329,MNT-0469,2023-12-07,quality issue
RET-0043739,ORD-0247334,MNT-0469,2023-11-14,damaged
RET-0043740,ORD-0247341,MNT-0469,2023-11-26,quality issue
RET-0043741,ORD-0247343,MNT-0469,2023-12-10,changed mind
RET-0043742,ORD-0247355,MNT-0469,2024-01-08,quality issue
RET-0043743,ORD-0247362,MNT-0469,2023-12-18,changed mind
RET-0043744,ORD-0247363,MNT-0469,2023-12-24,size issue
RET-0043745,ORD-0247364,MNT-0469,2023-12-13,wrong item
RET-0043746,ORD-0247368,MNT-0469,2024-02-10,quality issue
RET-0043747,ORD-0247371,MNT-0469,2024-01-24,size issue
RET-0043748,ORD-0247380,MNT-0469,2024-02-07,size issue
RET-0043749,ORD-0247382,MNT-0469,2024-02-09,wrong item
RET-0043750,ORD-0247397,MNT-0469,2024-02-22,quality issue
RET-0043751,ORD-0247408,MNT-0469,2024-03-14,damaged
RET-0043752,ORD-0247409,MNT-0469,2024-03-22,size issue
RET-0043753,ORD-0247410,MNT-0469,2024-03-24,changed mind
RET-0043754,ORD-0247414,MNT-0469,2024-03-06,changed mind
RET-0043755,ORD-0247420,MNT-0469,2024-03-14,changed mind
RET-0043756,ORD-0247425,MNT-0469,2024-05-02,damaged
RET-0043757,ORD-0247431,MNT-0469,2024-04-10,size issue
RET-0043758,ORD-0247433,MNT-0469,2024-04-10,quality issue
RET-0043759,ORD-0247436,MNT-0469,2024-04-13,quality issue
RET-0043760,ORD-0247449,MNT-0469,2024-06-03,damaged
RET-0043761,ORD-0247453,MNT-0469,2024-05-24,changed mind
